order_item_id,order_id,product_id,product_name_x,quantity,unit_price_x,total_price,customer_id,store_id,order_date,order_time,payment_method,order_status,shipping_country,shipping_delay_days,product_name_y,category,unit_price_y,country_cust_country,city,loyalty_member,store_name,store_type,country_store_country
506,427,5,Flat White,1,3.75,3.75,101,12,2024-05-05,06:45:00,Cash,Completed,Canada,0,Flat White,Coffee,3.75,Peru,City_277,True,CoffeeHouse_12,Retail,Ethiopia
507,428,8,Iced Latte,1,3.75,3.75,194,49,2023-08-12,10:35:00,Card,Completed,France,0,Iced Latte,Coffee,3.75,Germany,City_124,True,CoffeeHouse_49,Retail,Australia
508,429,3,Latte,1,3.5,3.5,58,10,2024-06-17,22:42:00,Card,Completed,Peru,0,Latte,Coffee,3.5,Canada,City_110,False,CoffeeHouse_10,Airport,Indonesia
509,430,3,Latte,1,3.5,3.5,8,5,2023-09-01,11:53:00,Card,Completed,Vietnam,0,Latte,Coffee,3.5,Germany,City_136,True,CoffeeHouse_5,DriveThru,Mexico
510,431,5,Flat White,1,3.75,3.75,104,46,2021-08-08,13:40:00,Cash,Completed,Kenya,1,Flat White,Coffee,3.75,Spain,City_200,False,CoffeeHouse_46,DriveThru,Italy
511,432,10,Cortado,1,2.0,2.0,141,11,2023-09-15,14:51:00,Card,Completed,Peru,0,Cortado,Coffee,2.0,Brazil,City_284,True,CoffeeHouse_11,DriveThru,Mexico
512,433,10,Cortado,1,2.0,2.0,61,12,2024-09-19,03:54:00,Mobile Wallet,Completed,France,0,Cortado,Coffee,2.0,Canada,City_154,False,CoffeeHouse_12,Retail,Ethiopia
513,434,10,Cortado,1,2.0,2.0,25,29,2021-12-27,20:21:00,Card,Completed,Costa Rica,0,Cortado,Coffee,2.0,Ethiopia,City_151,True,CoffeeHouse_29,Kiosk,Brazil
514,435,10,Cortado,2,2.0,4.0,166,43,2021-05-06,21:42:00,Mobile Wallet,Completed,Vietnam,1,Cortado,Coffee,2.0,Canada,City_19,False,CoffeeHouse_43,Kiosk,UK
515,436,4,Cappuccino,1,3.25,3.25,116,35,2022-08-20,10:48:00,Cash,Completed,Mexico,3,Cappuccino,Coffee,3.25,Kenya,City_65,True,CoffeeHouse_35,DriveThru,Germany
519,438,10,Cortado,1,2.0,2.0,92,8,2022-08-01,13:51:00,Card,Completed,Canada,0,Cortado,Coffee,2.0,France,City_213,False,CoffeeHouse_8,DriveThru,India
520,438,6,Mocha,1,4.0,4.0,92,8,2022-08-01,13:51:00,Card,Completed,Canada,0,Mocha,Coffee,4.0,France,City_213,False,CoffeeHouse_8,DriveThru,India
521,439,6,Mocha,1,4.0,4.0,45,31,2021-10-12,05:15:00,Card,Completed,Vietnam,0,Mocha,Coffee,4.0,France,City_282,True,CoffeeHouse_31,DriveThru,Honduras
522,440,7,Cold Brew,2,3.25,6.5,19,42,2021-02-02,04:38:00,Mobile Wallet,Completed,Spain,2,Cold Brew,Coffee,3.25,Canada,City_276,False,CoffeeHouse_42,Kiosk,Vietnam
523,441,7,Cold Brew,1,3.25,3.25,179,39,2023-05-22,15:21:00,Card,Completed,Kenya,0,Cold Brew,Coffee,3.25,Vietnam,City_229,False,CoffeeHouse_39,Retail,Peru
524,442,9,Frappuccino,1,4.5,4.5,155,1,2024-03-29,18:38:00,Mobile Wallet,Completed,Brazil,5,Frappuccino,Coffee,4.5,Spain,City_59,True,CoffeeHouse_1,DriveThru,Germany
526,444,2,Americano,1,2.5,2.5,21,34,2024-06-03,18:24:00,Card,Completed,Mexico,1,Americano,Coffee,2.5,Colombia,City_25,True,CoffeeHouse_34,Kiosk,France
527,445,8,Iced Latte,1,3.75,3.75,88,35,2021-01-23,11:18:00,Cash,Completed,Mexico,0,Iced Latte,Coffee,3.75,France,City_227,False,CoffeeHouse_35,DriveThru,Germany
528,446,10,Cortado,1,2.0,2.0,10,45,2024-05-08,21:28:00,Mobile Wallet,Completed,Indonesia,0,Cortado,Coffee,2.0,UK,City_99,True,CoffeeHouse_45,Retail,Australia
529,447,3,Latte,1,3.5,3.5,169,19,2024-07-02,09:29:00,Card,Completed,Germany,0,Latte,Coffee,3.5,Germany,City_256,True,CoffeeHouse_19,DriveThru,United States
530,448,3,Latte,1,3.5,3.5,66,1,2021-08-17,12:37:00,Online,Completed,Guatemala,1,Latte,Coffee,3.5,Vietnam,City_135,False,CoffeeHouse_1,DriveThru,Germany
531,449,6,Mocha,2,4.0,8.0,61,32,2022-01-06,04:57:00,Mobile Wallet,Completed,Vietnam,2,Mocha,Coffee,4.0,Canada,City_154,False,CoffeeHouse_32,Retail,Canada
532,450,3,Latte,1,3.5,3.5,193,27,2023-02-24,11:46:00,Card,Completed,Guatemala,1,Latte,Coffee,3.5,Indonesia,City_90,False,CoffeeHouse_27,Airport,Spain
533,451,8,Iced Latte,1,3.75,3.75,30,4,2021-12-10,18:10:00,Card,Completed,Costa Rica,0,Iced Latte,Coffee,3.75,Kenya,City_30,True,CoffeeHouse_4,Retail,Vietnam
535,453,5,Flat White,1,3.75,3.75,137,41,2022-12-26,08:42:00,Card,Completed,Costa Rica,0,Flat White,Coffee,3.75,Peru,City_62,True,CoffeeHouse_41,Retail,Indonesia
536,453,5,Flat White,1,3.75,3.75,137,41,2022-12-26,08:42:00,Card,Completed,Costa Rica,0,Flat White,Coffee,3.75,Peru,City_62,True,CoffeeHouse_41,Retail,Indonesia
537,454,4,Cappuccino,1,3.25,3.25,173,48,2022-05-11,23:07:00,Cash,Completed,Indonesia,0,Cappuccino,Coffee,3.25,Colombia,City_116,True,CoffeeHouse_48,Retail,Australia
538,455,2,Americano,1,2.5,2.5,3,44,2021-01-18,09:40:00,Card,Completed,Brazil,0,Americano,Coffee,2.5,United States,City_48,True,CoffeeHouse_44,Airport,Guatemala
539,455,8,Iced Latte,1,3.75,3.75,3,44,2021-01-18,09:40:00,Card,Completed,Brazil,0,Iced Latte,Coffee,3.75,United States,City_48,True,CoffeeHouse_44,Airport,Guatemala
540,456,10,Cortado,1,2.0,2.0,24,4,2024-05-01,04:05:00,Mobile Wallet,Completed,Germany,0,Cortado,Coffee,2.0,Ethiopia,City_275,False,CoffeeHouse_4,Retail,Vietnam
541,457,2,Americano,1,2.5,2.5,169,49,2024-08-19,08:38:00,Online,Completed,Colombia,1,Americano,Coffee,2.5,Germany,City_256,True,CoffeeHouse_49,Retail,Australia
542,458,6,Mocha,1,4.0,4.0,71,50,2023-05-25,02:31:00,Cash,Completed,Brazil,0,Mocha,Coffee,4.0,Canada,City_209,True,CoffeeHouse_50,Airport,Brazil
543,459,8,Iced Latte,1,3.75,3.75,86,4,2022-06-13,06:05:00,Card,Completed,Ethiopia,0,Iced Latte,Coffee,3.75,Indonesia,City_292,True,CoffeeHouse_4,Retail,Vietnam
544,459,4,Cappuccino,1,3.25,3.25,86,4,2022-06-13,06:05:00,Card,Completed,Ethiopia,0,Cappuccino,Coffee,3.25,Indonesia,City_292,True,CoffeeHouse_4,Retail,Vietnam
545,460,8,Iced Latte,1,3.75,3.75,197,28,2022-03-24,03:31:00,Card,Completed,Colombia,0,Iced Latte,Coffee,3.75,Honduras,City_154,False,CoffeeHouse_28,DriveThru,Germany
546,461,1,Espresso,2,1.5,3.0,65,50,2023-07-03,22:41:00,Card,Completed,Vietnam,1,Espresso,Coffee,1.5,Colombia,City_217,False,CoffeeHouse_50,Airport,Brazil
547,462,8,Iced Latte,1,3.75,3.75,101,37,2021-01-08,13:47:00,Online,Completed,Colombia,0,Iced Latte,Coffee,3.75,Peru,City_277,True,CoffeeHouse_37,Kiosk,Colombia
548,463,6,Mocha,1,4.0,4.0,1,25,2023-09-15,10:20:00,Cash,Completed,Colombia,0,Mocha,Coffee,4.0,Ethiopia,City_13,True,CoffeeHouse_25,Airport,France
550,465,8,Iced Latte,1,3.75,3.75,100,7,2024-07-15,04:46:00,Card,Completed,United States,1,Iced Latte,Coffee,3.75,France,City_40,False,CoffeeHouse_7,Kiosk,Peru
553,468,1,Espresso,1,1.5,1.5,149,15,2021-05-28,21:06:00,Card,Completed,Vietnam,0,Espresso,Coffee,1.5,UK,City_220,True,CoffeeHouse_15,Retail,Costa Rica
554,469,10,Cortado,1,2.0,2.0,162,4,2022-09-22,03:37:00,Card,Completed,Germany,1,Cortado,Coffee,2.0,Italy,City_266,True,CoffeeHouse_4,Retail,Vietnam
555,469,10,Cortado,1,2.0,2.0,162,4,2022-09-22,03:37:00,Card,Completed,Germany,1,Cortado,Coffee,2.0,Italy,City_266,True,CoffeeHouse_4,Retail,Vietnam
556,470,7,Cold Brew,1,3.25,3.25,57,5,2022-02-20,23:21:00,Mobile Wallet,Completed,Vietnam,0,Cold Brew,Coffee,3.25,United States,City_235,True,CoffeeHouse_5,DriveThru,Mexico
557,471,2,Americano,1,2.5,2.5,55,49,2021-04-04,14:10:00,Card,Completed,Honduras,0,Americano,Coffee,2.5,Guatemala,City_105,False,CoffeeHouse_49,Retail,Australia
558,472,10,Cortado,1,2.0,2.0,113,16,2024-04-06,05:23:00,Card,Completed,Italy,0,Cortado,Coffee,2.0,Guatemala,City_42,True,CoffeeHouse_16,DriveThru,France
559,473,5,Flat White,1,3.75,3.75,2,12,2021-07-02,16:14:00,Cash,Completed,India,0,Flat White,Coffee,3.75,Ethiopia,City_280,True,CoffeeHouse_12,Retail,Ethiopia
560,474,10,Cortado,1,2.0,2.0,70,34,2023-07-12,20:21:00,Online,Completed,Italy,1,Cortado,Coffee,2.0,Honduras,City_108,False,CoffeeHouse_34,Kiosk,France
562,476,4,Cappuccino,1,3.25,3.25,195,35,2023-11-06,06:36:00,Mobile Wallet,Completed,Vietnam,1,Cappuccino,Coffee,3.25,Kenya,City_237,True,CoffeeHouse_35,DriveThru,Germany
563,477,1,Espresso,1,1.5,1.5,122,32,2021-12-28,09:43:00,Online,Completed,Guatemala,0,Espresso,Coffee,1.5,Canada,City_220,False,CoffeeHouse_32,Retail,Canada
564,478,9,Frappuccino,1,4.5,4.5,195,30,2021-03-30,00:59:00,Card,Completed,Ethiopia,0,Frappuccino,Coffee,4.5,Kenya,City_237,True,CoffeeHouse_30,Kiosk,France
565,479,4,Cappuccino,1,3.25,3.25,61,47,2023-06-30,11:07:00,Card,Completed,Ethiopia,0,Cappuccino,Coffee,3.25,Canada,City_154,False,CoffeeHouse_47,Airport,Australia
566,480,4,Cappuccino,1,3.25,3.25,26,16,2023-04-25,14:52:00,Card,Completed,Germany,0,Cappuccino,Coffee,3.25,Guatemala,City_257,True,CoffeeHouse_16,DriveThru,France
567,480,10,Cortado,1,2.0,2.0,26,16,2023-04-25,14:52:00,Card,Completed,Germany,0,Cortado,Coffee,2.0,Guatemala,City_257,True,CoffeeHouse_16,DriveThru,France
568,481,6,Mocha,2,4.0,8.0,100,24,2021-10-07,06:54:00,Card,Completed,Brazil,1,Mocha,Coffee,4.0,France,City_40,False,CoffeeHouse_24,Airport,Kenya
569,482,7,Cold Brew,1,3.25,3.25,16,18,2021-10-07,11:43:00,Card,Completed,Mexico,1,Cold Brew,Coffee,3.25,Kenya,City_17,True,CoffeeHouse_18,Airport,Ethiopia
570,483,4,Cappuccino,1,3.25,3.25,164,40,2021-12-15,17:48:00,Cash,Completed,India,0,Cappuccino,Coffee,3.25,Spain,City_171,True,CoffeeHouse_40,DriveThru,Guatemala
571,484,4,Cappuccino,1,3.25,3.25,119,18,2021-01-30,14:49:00,Mobile Wallet,Completed,UK,3,Cappuccino,Coffee,3.25,UK,City_193,True,CoffeeHouse_18,Airport,Ethiopia
572,485,8,Iced Latte,1,3.75,3.75,147,1,2023-05-06,23:46:00,Card,Completed,France,0,Iced Latte,Coffee,3.75,Ethiopia,City_286,True,CoffeeHouse_1,DriveThru,Germany
573,485,9,Frappuccino,1,4.5,4.5,147,1,2023-05-06,23:46:00,Card,Completed,France,0,Frappuccino,Coffee,4.5,Ethiopia,City_286,True,CoffeeHouse_1,DriveThru,Germany
574,485,9,Frappuccino,1,4.5,4.5,147,1,2023-05-06,23:46:00,Card,Completed,France,0,Frappuccino,Coffee,4.5,Ethiopia,City_286,True,CoffeeHouse_1,DriveThru,Germany
575,486,4,Cappuccino,1,3.25,3.25,22,36,2021-01-26,10:05:00,Card,Completed,Colombia,0,Cappuccino,Coffee,3.25,Spain,City_33,False,CoffeeHouse_36,Kiosk,Kenya
576,487,10,Cortado,1,2.0,2.0,172,20,2021-11-28,15:31:00,Mobile Wallet,Completed,Vietnam,2,Cortado,Coffee,2.0,Indonesia,City_160,False,CoffeeHouse_20,Retail,Germany
577,488,1,Espresso,1,1.5,1.5,104,12,2023-01-29,02:24:00,Mobile Wallet,Completed,Peru,0,Espresso,Coffee,1.5,Spain,City_200,False,CoffeeHouse_12,Retail,Ethiopia
578,489,10,Cortado,1,2.0,2.0,76,28,2022-07-07,23:22:00,Cash,Completed,Peru,1,Cortado,Coffee,2.0,Costa Rica,City_169,False,CoffeeHouse_28,DriveThru,Germany
579,490,7,Cold Brew,1,3.25,3.25,15,33,2024-10-13,21:07:00,Card,Completed,Honduras,0,Cold Brew,Coffee,3.25,Canada,City_113,True,CoffeeHouse_33,Retail,Costa Rica
580,491,3,Latte,2,3.5,7.0,144,46,2021-05-18,08:08:00,Mobile Wallet,Completed,Italy,1,Latte,Coffee,3.5,Guatemala,City_245,False,CoffeeHouse_46,DriveThru,Italy
581,492,6,Mocha,1,4.0,4.0,193,38,2022-03-06,09:07:00,Mobile Wallet,Completed,Spain,0,Mocha,Coffee,4.0,Indonesia,City_90,False,CoffeeHouse_38,Kiosk,UK
582,493,2,Americano,1,2.5,2.5,17,24,2022-12-09,18:09:00,Cash,Completed,Canada,2,Americano,Coffee,2.5,India,City_291,False,CoffeeHouse_24,Airport,Kenya
583,494,2,Americano,1,2.5,2.5,116,40,2023-01-24,15:37:00,Online,Completed,Costa Rica,2,Americano,Coffee,2.5,Kenya,City_65,True,CoffeeHouse_40,DriveThru,Guatemala
584,495,3,Latte,1,3.5,3.5,74,5,2021-08-12,06:58:00,Card,Completed,United States,0,Latte,Coffee,3.5,Costa Rica,City_20,False,CoffeeHouse_5,DriveThru,Mexico
585,496,1,Espresso,1,1.5,1.5,175,35,2021-09-28,02:08:00,Card,Completed,Kenya,2,Espresso,Coffee,1.5,Spain,City_248,True,CoffeeHouse_35,DriveThru,Germany
586,497,6,Mocha,1,4.0,4.0,134,42,2022-11-19,22:43:00,Card,Completed,Canada,0,Mocha,Coffee,4.0,UK,City_189,False,CoffeeHouse_42,Kiosk,Vietnam
587,498,5,Flat White,1,3.75,3.75,78,37,2021-09-28,01:36:00,Card,Completed,Mexico,0,Flat White,Coffee,3.75,United States,City_60,False,CoffeeHouse_37,Kiosk,Colombia
588,498,6,Mocha,2,4.0,8.0,78,37,2021-09-28,01:36:00,Card,Completed,Mexico,0,Mocha,Coffee,4.0,United States,City_60,False,CoffeeHouse_37,Kiosk,Colombia
590,500,6,Mocha,1,4.0,4.0,30,3,2022-10-11,19:11:00,Card,Completed,Peru,5,Mocha,Coffee,4.0,Kenya,City_30,True,CoffeeHouse_3,DriveThru,Kenya
591,501,5,Flat White,1,3.75,3.75,38,24,2023-07-08,00:51:00,Card,Completed,Italy,1,Flat White,Coffee,3.75,Australia,City_122,True,CoffeeHouse_24,Airport,Kenya
592,502,9,Frappuccino,1,4.5,4.5,118,21,2021-11-16,10:05:00,Mobile Wallet,Completed,Mexico,5,Frappuccino,Coffee,4.5,Indonesia,City_160,False,CoffeeHouse_21,Airport,France
593,503,8,Iced Latte,1,3.75,3.75,194,37,2024-09-27,03:50:00,Cash,Completed,Brazil,0,Iced Latte,Coffee,3.75,Germany,City_124,True,CoffeeHouse_37,Kiosk,Colombia
594,504,4,Cappuccino,1,3.25,3.25,142,8,2022-09-23,03:09:00,Cash,Completed,Germany,1,Cappuccino,Coffee,3.25,Italy,City_53,False,CoffeeHouse_8,DriveThru,India
595,505,4,Cappuccino,1,3.25,3.25,150,34,2022-03-31,18:22:00,Mobile Wallet,Completed,Colombia,5,Cappuccino,Coffee,3.25,Germany,City_51,False,CoffeeHouse_34,Kiosk,France
596,506,1,Espresso,2,1.5,3.0,101,13,2023-10-02,12:19:00,Cash,Completed,Spain,0,Espresso,Coffee,1.5,Peru,City_277,True,CoffeeHouse_13,Kiosk,Vietnam
597,507,8,Iced Latte,1,3.75,3.75,96,1,2022-08-06,02:59:00,Card,Completed,France,1,Iced Latte,Coffee,3.75,France,City_69,False,CoffeeHouse_1,DriveThru,Germany
598,508,7,Cold Brew,1,3.25,3.25,107,29,2022-08-15,14:08:00,Mobile Wallet,Completed,UK,0,Cold Brew,Coffee,3.25,Italy,City_113,True,CoffeeHouse_29,Kiosk,Brazil
599,509,6,Mocha,1,4.0,4.0,37,14,2022-09-14,20:09:00,Mobile Wallet,Completed,Colombia,0,Mocha,Coffee,4.0,Kenya,City_35,True,CoffeeHouse_14,Retail,Costa Rica
600,510,10,Cortado,1,2.0,2.0,164,18,2023-04-29,04:40:00,Card,Completed,Costa Rica,0,Cortado,Coffee,2.0,Spain,City_171,True,CoffeeHouse_18,Airport,Ethiopia
601,511,9,Frappuccino,1,4.5,4.5,126,3,2022-09-11,00:05:00,Card,Completed,Mexico,5,Frappuccino,Coffee,4.5,Peru,City_126,False,CoffeeHouse_3,DriveThru,Kenya
602,511,4,Cappuccino,1,3.25,3.25,126,3,2022-09-11,00:05:00,Card,Completed,Mexico,5,Cappuccino,Coffee,3.25,Peru,City_126,False,CoffeeHouse_3,DriveThru,Kenya
603,512,7,Cold Brew,1,3.25,3.25,163,31,2021-09-12,23:28:00,Mobile Wallet,Completed,United States,0,Cold Brew,Coffee,3.25,UK,City_224,False,CoffeeHouse_31,DriveThru,Honduras
604,513,8,Iced Latte,1,3.75,3.75,71,32,2021-05-17,08:48:00,Card,Completed,Italy,5,Iced Latte,Coffee,3.75,Canada,City_209,True,CoffeeHouse_32,Retail,Canada
605,514,5,Flat White,1,3.75,3.75,31,24,2023-11-16,01:59:00,Card,Completed,France,2,Flat White,Coffee,3.75,Colombia,City_249,True,CoffeeHouse_24,Airport,Kenya
606,515,6,Mocha,1,4.0,4.0,35,23,2021-12-01,09:57:00,Card,Completed,Colombia,0,Mocha,Coffee,4.0,Kenya,City_33,True,CoffeeHouse_23,Retail,Mexico
607,516,3,Latte,1,3.5,3.5,197,41,2022-01-11,10:47:00,Cash,Completed,Mexico,0,Latte,Coffee,3.5,Honduras,City_154,False,CoffeeHouse_41,Retail,Indonesia
608,517,3,Latte,1,3.5,3.5,179,45,2023-01-13,17:41:00,Cash,Completed,Italy,0,Latte,Coffee,3.5,Vietnam,City_229,False,CoffeeHouse_45,Retail,Australia
609,518,4,Cappuccino,1,3.25,3.25,42,7,2022-03-23,19:04:00,Card,Completed,Australia,2,Cappuccino,Coffee,3.25,Ethiopia,City_32,True,CoffeeHouse_7,Kiosk,Peru
610,519,2,Americano,1,2.5,2.5,183,36,2021-08-22,00:35:00,Online,Completed,Mexico,1,Americano,Coffee,2.5,Costa Rica,City_78,False,CoffeeHouse_36,Kiosk,Kenya
611,520,3,Latte,1,3.5,3.5,36,29,2024-05-08,00:58:00,Online,Completed,Ethiopia,0,Latte,Coffee,3.5,UK,City_113,True,CoffeeHouse_29,Kiosk,Brazil
612,521,2,Americano,1,2.5,2.5,178,10,2022-04-10,03:48:00,Card,Completed,Italy,1,Americano,Coffee,2.5,United States,City_145,False,CoffeeHouse_10,Airport,Indonesia
614,523,4,Cappuccino,1,3.25,3.25,171,1,2021-07-17,06:49:00,Online,Completed,Honduras,0,Cappuccino,Coffee,3.25,Italy,City_63,True,CoffeeHouse_1,DriveThru,Germany
615,524,3,Latte,1,3.5,3.5,38,48,2022-07-23,19:27:00,Card,Completed,UK,1,Latte,Coffee,3.5,Australia,City_122,True,CoffeeHouse_48,Retail,Australia
616,524,10,Cortado,1,2.0,2.0,38,48,2022-07-23,19:27:00,Card,Completed,UK,1,Cortado,Coffee,2.0,Australia,City_122,True,CoffeeHouse_48,Retail,Australia
619,526,6,Mocha,2,4.0,8.0,151,12,2023-06-20,14:28:00,Card,Completed,Kenya,0,Mocha,Coffee,4.0,Colombia,City_81,True,CoffeeHouse_12,Retail,Ethiopia
620,527,8,Iced Latte,1,3.75,3.75,195,21,2021-09-11,09:50:00,Cash,Completed,Brazil,0,Iced Latte,Coffee,3.75,Kenya,City_237,True,CoffeeHouse_21,Airport,France
621,528,5,Flat White,1,3.75,3.75,127,8,2023-02-28,15:09:00,Cash,Completed,Spain,0,Flat White,Coffee,3.75,Kenya,City_238,False,CoffeeHouse_8,DriveThru,India
622,529,6,Mocha,1,4.0,4.0,110,13,2021-05-23,13:31:00,Mobile Wallet,Completed,Colombia,0,Mocha,Coffee,4.0,Colombia,City_220,True,CoffeeHouse_13,Kiosk,Vietnam
623,529,8,Iced Latte,1,3.75,3.75,110,13,2021-05-23,13:31:00,Mobile Wallet,Completed,Colombia,0,Iced Latte,Coffee,3.75,Colombia,City_220,True,CoffeeHouse_13,Kiosk,Vietnam
624,530,3,Latte,1,3.5,3.5,102,26,2024-04-24,20:18:00,Mobile Wallet,Completed,Costa Rica,0,Latte,Coffee,3.5,Costa Rica,City_79,False,CoffeeHouse_26,Kiosk,UK
625,530,4,Cappuccino,1,3.25,3.25,102,26,2024-04-24,20:18:00,Mobile Wallet,Completed,Costa Rica,0,Cappuccino,Coffee,3.25,Costa Rica,City_79,False,CoffeeHouse_26,Kiosk,UK
627,532,8,Iced Latte,1,3.75,3.75,155,26,2023-09-20,08:33:00,Card,Completed,Kenya,1,Iced Latte,Coffee,3.75,Spain,City_59,True,CoffeeHouse_26,Kiosk,UK
628,533,8,Iced Latte,1,3.75,3.75,35,2,2021-07-23,06:06:00,Mobile Wallet,Completed,Peru,0,Iced Latte,Coffee,3.75,Kenya,City_33,True,CoffeeHouse_2,DriveThru,Kenya
629,534,9,Frappuccino,1,4.5,4.5,160,40,2021-07-17,15:54:00,Cash,Completed,Italy,0,Frappuccino,Coffee,4.5,Peru,City_129,True,CoffeeHouse_40,DriveThru,Guatemala
630,535,1,Espresso,2,1.5,3.0,67,35,2022-12-05,04:03:00,Cash,Completed,Peru,2,Espresso,Coffee,1.5,Canada,City_5,True,CoffeeHouse_35,DriveThru,Germany
631,535,1,Espresso,2,1.5,3.0,67,35,2022-12-05,04:03:00,Cash,Completed,Peru,2,Espresso,Coffee,1.5,Canada,City_5,True,CoffeeHouse_35,DriveThru,Germany
632,536,5,Flat White,1,3.75,3.75,114,30,2021-03-15,05:36:00,Cash,Completed,Vietnam,0,Flat White,Coffee,3.75,Honduras,City_115,True,CoffeeHouse_30,Kiosk,France
633,537,9,Frappuccino,1,4.5,4.5,100,32,2021-08-13,19:31:00,Card,Completed,Canada,2,Frappuccino,Coffee,4.5,France,City_40,False,CoffeeHouse_32,Retail,Canada
634,538,7,Cold Brew,1,3.25,3.25,130,4,2023-03-13,12:02:00,Cash,Completed,Mexico,0,Cold Brew,Coffee,3.25,Guatemala,City_142,True,CoffeeHouse_4,Retail,Vietnam
635,539,10,Cortado,1,2.0,2.0,8,38,2021-04-03,21:20:00,Card,Completed,Ethiopia,0,Cortado,Coffee,2.0,Germany,City_136,True,CoffeeHouse_38,Kiosk,UK
636,540,4,Cappuccino,1,3.25,3.25,92,27,2022-12-21,20:13:00,Card,Completed,Colombia,2,Cappuccino,Coffee,3.25,France,City_213,False,CoffeeHouse_27,Airport,Spain
637,541,8,Iced Latte,1,3.75,3.75,30,22,2021-12-14,14:25:00,Card,Completed,Spain,0,Iced Latte,Coffee,3.75,Kenya,City_30,True,CoffeeHouse_22,Retail,Ethiopia
638,542,10,Cortado,1,2.0,2.0,179,31,2024-04-19,19:32:00,Card,Completed,Italy,0,Cortado,Coffee,2.0,Vietnam,City_229,False,CoffeeHouse_31,DriveThru,Honduras
639,543,6,Mocha,1,4.0,4.0,173,14,2022-11-20,10:13:00,Mobile Wallet,Completed,Spain,0,Mocha,Coffee,4.0,Colombia,City_116,True,CoffeeHouse_14,Retail,Costa Rica
640,544,5,Flat White,2,3.75,7.5,163,5,2024-01-03,13:43:00,Card,Completed,Germany,1,Flat White,Coffee,3.75,UK,City_224,False,CoffeeHouse_5,DriveThru,Mexico
641,545,2,Americano,1,2.5,2.5,24,46,2024-03-30,18:07:00,Card,Completed,India,0,Americano,Coffee,2.5,Ethiopia,City_275,False,CoffeeHouse_46,DriveThru,Italy
642,546,9,Frappuccino,1,4.5,4.5,20,42,2022-09-11,14:08:00,Card,Completed,Germany,0,Frappuccino,Coffee,4.5,UK,City_205,False,CoffeeHouse_42,Kiosk,Vietnam
643,547,9,Frappuccino,1,4.5,4.5,172,49,2024-01-27,19:41:00,Card,Completed,France,0,Frappuccino,Coffee,4.5,Indonesia,City_160,False,CoffeeHouse_49,Retail,Australia
644,548,10,Cortado,1,2.0,2.0,164,35,2024-06-12,12:26:00,Online,Completed,Kenya,0,Cortado,Coffee,2.0,Spain,City_171,True,CoffeeHouse_35,DriveThru,Germany
645,548,1,Espresso,1,1.5,1.5,164,35,2024-06-12,12:26:00,Online,Completed,Kenya,0,Espresso,Coffee,1.5,Spain,City_171,True,CoffeeHouse_35,DriveThru,Germany
646,549,2,Americano,1,2.5,2.5,176,49,2022-09-07,09:47:00,Card,Completed,Guatemala,1,Americano,Coffee,2.5,Costa Rica,City_98,True,CoffeeHouse_49,Retail,Australia
647,549,7,Cold Brew,1,3.25,3.25,176,49,2022-09-07,09:47:00,Card,Completed,Guatemala,1,Cold Brew,Coffee,3.25,Costa Rica,City_98,True,CoffeeHouse_49,Retail,Australia
648,550,4,Cappuccino,1,3.25,3.25,61,26,2022-05-04,10:35:00,Card,Completed,Canada,7,Cappuccino,Coffee,3.25,Canada,City_154,False,CoffeeHouse_26,Kiosk,UK
649,551,1,Espresso,1,1.5,1.5,109,42,2021-03-17,09:28:00,Card,Completed,Indonesia,1,Espresso,Coffee,1.5,Vietnam,City_274,True,CoffeeHouse_42,Kiosk,Vietnam
651,553,3,Latte,1,3.5,3.5,172,43,2021-07-04,19:29:00,Mobile Wallet,Completed,Ethiopia,0,Latte,Coffee,3.5,Indonesia,City_160,False,CoffeeHouse_43,Kiosk,UK
652,554,4,Cappuccino,1,3.25,3.25,149,50,2023-12-12,10:41:00,Mobile Wallet,Completed,UK,1,Cappuccino,Coffee,3.25,UK,City_220,True,CoffeeHouse_50,Airport,Brazil
655,556,4,Cappuccino,2,3.25,6.5,96,45,2021-08-20,04:56:00,Card,Completed,Honduras,2,Cappuccino,Coffee,3.25,France,City_69,False,CoffeeHouse_45,Retail,Australia
656,557,1,Espresso,1,1.5,1.5,6,42,2024-05-25,22:55:00,Mobile Wallet,Completed,Canada,0,Espresso,Coffee,1.5,Spain,City_175,False,CoffeeHouse_42,Kiosk,Vietnam
659,559,8,Iced Latte,1,3.75,3.75,194,16,2022-09-02,21:59:00,Mobile Wallet,Completed,Brazil,0,Iced Latte,Coffee,3.75,Germany,City_124,True,CoffeeHouse_16,DriveThru,France
660,560,6,Mocha,1,4.0,4.0,21,50,2023-10-04,03:25:00,Card,Completed,Guatemala,0,Mocha,Coffee,4.0,Colombia,City_25,True,CoffeeHouse_50,Airport,Brazil
661,561,6,Mocha,1,4.0,4.0,91,27,2024-05-18,00:56:00,Cash,Completed,Indonesia,1,Mocha,Coffee,4.0,Vietnam,City_13,True,CoffeeHouse_27,Airport,Spain
662,562,6,Mocha,1,4.0,4.0,165,9,2021-01-07,03:46:00,Cash,Completed,Australia,1,Mocha,Coffee,4.0,Peru,City_211,False,CoffeeHouse_9,DriveThru,Australia
663,563,6,Mocha,1,4.0,4.0,197,42,2021-09-24,23:27:00,Cash,Completed,Peru,1,Mocha,Coffee,4.0,Honduras,City_154,False,CoffeeHouse_42,Kiosk,Vietnam
